formula,target
Na2TiFe(PO4)3,1
CaMoO,1
LiV4O10,1
Sm2MgS4,1
LiLa3MnO7,1
Ga3Cu,1
CaMg14Zr,1
Cd2SnO4,1
Sc2OsRu,1
LiInIr,1
CsI4,0
AlO3,1
Cr7FeO12,1
BiC4S2Cl3O2,1
Li3V3P8O29,1
Zn4Cr5(TeO6)3,1
HoBPd3,0
LiH2BrO5,0
Na2GeS3O7,1
Li12Nb14ZnO42,1
YCu2,1
FeH12C8S2(N3O)2,0
LiRh3,1
Li2Ti(FeO3)2,1
Lu12Co31Sn16,1
V2NO,1
H10SO8,0
NaY(SiO3)2,0
CaWO2,1
LiYMg30O32,1
Dy4In(NiGe2)2,0
Li3MnFe2(BO3)3,1
Rb3(Cr5Se8)4,1
Y3Pd,0
MgAl2O4,1
CdFeO3,1
Na6V2P(CO4)4,1
Sc2TlCo,1
Zn2W3O8,1
PrCo5H4,1
MgCr4O8,1
Ho3(CuSi)4,0
CeMg14Zn,1
LaNd3,1
Sr4CoN4,1
Sr8MgP4(IO4)4,1
PH9AuC3S3Cl,0
YAlN2,1
H12Pd(I2N)4,0
Li2Mn2(PO4)3,1
SrCa3Si4,1
Ti8Al4CN3,1
Cs4Mn2PdF12,0
SmSnPt,0
Cd3P2,0
Ca11Si4SO18,0
Ba4PrTm(Cu3O7)2,1
LaMg14Fe,1
Mg6AlCoO8,1
Na3V6N11,1
RuI,1
LuCuS2,0
HoFeGe2O7,1
NaMg,1
V4O7F5,1
InAgGeSe4,1
PmYAl2,1
PbO2,0
Mg2Ti3CoS8,1
BaH4(IO)2,0
TiFeH2,1
CuCO3,1
Al2Fe3(BiO4)3,1
Fe2Cu(AsO7)2,1
NbCr3(AgS4)2,1
Mn5OF11,1
GeOs2C8(ClO2)4,0
HgBrN,0
TiSiIr,0
La3Cu3Sb4,0
CuTe2,1
RbTa(PO4)2,0
Mg3Cr3(AsO4)4,1
Gd3Cu2Te7,1
Na3CaAl3Si3CO15,1
SmHo3Ni4,1
KRbMg14O15,1
Rb2NaLaCl6,1
LiMnP2HO7,1
Ho(FeGe)2,0
KCoH3(CO2)3,0
La7SmTi3V5O20,1
Ga40Mo8Au,1
Li4Mn5O10,1
ScAgGe,0
La7Ru3,0
SbO2,0
Li2FeSiO5,1
MgSi(OF)6,1
Li2P5WO15,1
HoB12,0
CaMg2,1
Mn2Si5N8,1
Nb3Pb,0
Si2Mo4P6O25,1
Mo,0
PrMg(BiO3)2,1
NbO,1
Pr2MgCd,1
CsK2Sb,0
Fe65(BN)6,1
Fe2O3F,1
BH2N,0
Mg4Si7,1
Ba2Nd2Co4O11,1
Cs2RbAlF6,1
K12Mg(Pb2O5)2,1
Sr(AlSi)2,0
LiMn3(BO3)3,1
LiCoNiO4,1
LaMg2Cr3S8,1
Mn2Hg2O7,1
Ca2Mn2O5,1
Si3PH9,0
NdFe6Bi(BO3)8,1
Hf2N2O,1
Fe3S,1
Fe3Co(PO4)4,1
MgV2O4,1
Tb(SiPt)2,0
Co3SnO8,1
C8Cl4O3,1
Ho2Ge2O7,1
Mg2Si3,1
P2Pb4SO12,1
YbTm3,1
Pr10C4Br15,0
MgRe3,1
CaC2O5,1
NaTeO3,1
Li4Co7O3F13,1
Mg6CrSb,1
Ni4(GeAs3)3,1
La2AgOs,1
BaCr2O7,0
SiMo3,0
NaMg2(SO4)3,1
Li4V3OF11,1
KSe2O,1
Mn3ZnC,0
MnOF,1
Pr5Ti4FeO17,0
BaLaCuRuO6,1
AlAgSnSe4,1
Eu3S,1
Li2Fe2Si2O7,1
Li4Mn3CoO8,1
Mn4Be3Ge3SO12,0
Zr3Sn,1
TlPS3,0
RbCd(NO2)3,0
PSN9,0
Nd(Al2Cu)4,0
LiFeSiO4,1
Cs2KAlI6,1
AlWN3,1
LiV2P4(HO8)2,1
NbRh2,1
HoCO4,0
Fe5O7F3,1
NaAsSe2,1
LiCeSn,0
U4Si3Ru2,1
MgZn2Rh,1
Na2Mg5(MoO4)6,1
BaTbInWO6,1
Ca2SiO4,0
BaSr2Eu,1
Na2ScAgF6,1
Ca4LaB3O10,0
PNCl2,0
TlV3O8,0
Ba2H3I,0
BeCrO4,1
YbPb,0
LaNiSnH,1
Sn2Ge5(SbTe5)2,1
Nd(PRu)2,0
FeTe(PO4)2,1
WOF4,1
HgSbOF8,1
LiY5(MoO6)2,1
KLi2FeO3,1
LiCrPO4,1
CrGaIr2,1
AlGaNi2,1
MnIn3,1
K3ErH9(C3O7)2,0
Yb4MgTi2O10,1
NaPO3,0
Zr12Ti4Ni8O,1
TbMn3,1
Li2CrCu(PO4)2,1
GaReAs,1
Mn3Fe5O12,1
Tl2SnSe3,0
Li4Cr3CoO8,1
GaPd,1
Li5CoO4,1
CaCO3,0
CaBiF5,1
SbP(Cl3O)2,0
Li6Mn3(PO4)4,1
Cs2KAsCl6,1
Dy2MnCoO6,1
K2P2H2O7,0
ZnH9C5NO6,1
K2Sn2S5,0
Pm2IrPt,1
NaY3,1
TcAg3,1
Cr2O3,1
LaCuSe2,0
CrCdInS4,1
EuBiAu,1
GdLuCu2,1
K3Cr2(AsO4)3,1
Zn(CuO2)2,1
Li9Mn2Co5O16,1
AuC,1
CoRe2(H2O3)4,0
SrCaNbCrO6,1
VPO4F,1
Y2TcPb,1
Ta2TcMo,1
NaAu(IO3)4,0
CaCu5,0
Eu,0
Ho2In8Co,0
Hf2(NiAs)3,0
Ta3AlCo8,1
Al2Co2O7,1
KSO3,0
Ba(Sb3Ru)4,0
SmFeC2,0
La5YbS8,1
SrIn4Ir,0
CeCu5,0
Sm3Sn13Ru4,1
Na17(Mo15S19)4,1
NaBrO2,1
Er2AlSi2,0
CaPr(SbO3)2,1
BaCuO6,1
Rb2SbBr6,0
RbMg30FeO32,1
Nb2Mo2C3,1
Mg2NiIr,1
ZnCu2SnSe4,0
Nd(SiPt)2,0
Er3Ge13Ru4,0
Ca2As,0
Sr7CaTi7MnO24,1
CaBiAsO5,1
V6Zn3(FeO6)4,0
BRh,0
AgO2F,1
CsGeBiS4,0
Li3Mn2P2(CO7)2,1
Dy2Cu(SiO3)4,1
SiO2,1
Mg2ReN3,1
AgBiSe2,1
Tb(AlC)3,0
Sc2GaPt,1
Ce(Ge2Rh3)2,0
H8Pt(NCl3)2,0
CuS2(NO4)2,1
BaPb2(SO4)3,1
PrCoGe2,0
La(FeSb3)4,0
BPO4,0
Hg6S4Br3Cl,0
Rb2Te(WO4)3,0
CuAgS,0
Tb3(Co2Sn)4,1
Er11(Ni10C)6,0
FeCu3,1
Sm3(Ge3Pd10)2,1
MgSiO3,1
V3(O2F)2,1
SbSe3N2Cl7,0
CsTm(MoO4)2,1
GdHo3,1
BaCO3,0
SiPt5Pb,0
Na3CaAl3Si3SO16,1
ThSiO4,0
TeIr,0
MnZn(InS2)4,1
Li4Zn(PS4)2,1
KH8W(NF3)2,1
S,0
NaLa(RuO3)2,1
BaMg14MnO16,1
YbGa2Ni3,0
Rb2TlSbI6,1
NaCoPH10CO10,0
Mg6FeNi,1
FePS3,1
SrSeO4,0
LiCuPO4,1
LaFeO3,0
SbN3(O3F)3,1
LiFeSiO4,1
BaCa2I6,1
V3Co3(TeO8)2,1
SrZn5,0
Ge4Ir,0
Yb4(Al8Pt3)3,1
Tm2Re3Si5,0
TiO2,0
Hg2P4PdO8,1
TlBiSe2,0
Ti17(NO4)6,1
SbAsRu,1
Mg14BSb,1
BaNaTl2,1
Li9Mn7O16,1
H2SO4,1
LaZnRh,0
Zr3Al,1
CsClO4,1
Li3SbO3,1
Li16Fe4SiO16,1
NaFe11O17,1
Sr2TiP2O9,1
Si2Bi13(SbO14)2,1
Mg3Si4,1
Li2Mn(PO3)4,1
C7I3N4,1
Cu3N,1
Li3MnV(PO4)3,1
FeNi,1
Li3Mn3(OF)4,1
CsSn2Cl5,0
CdAg3,1
In2Rh3S2,0
SmRh3C,0
MnVTe2,1
UFeSi,0
Li2TiVO4,1
La2ZnCd,1
NdYMg2,1
Mg10FeO11,1
KPdO3,1
Na6Sn2O7,1
HfZrRu2,1
B10Pb4O21,0
CsBa3,1
Mo2W(SeS2)2,1
As3Pb5ClO12,0
Li3Mn2(PO4)3,1
CaTiNiP2O9,1
Cs2KAlBr6,1
Cd2AsHO5,0
TaMnZn2O6,1
CuAgF3,0
NaAg(NO2)2,0
Ba3Y2F12,1
Te2MoWS2,1
Li9Co7O16,1
Na2SiO12,1
Te4Mo3W(SeS)2,1
ErPaO4,1
FeAsO4,0
AsSXeNF10,0
Fe4Si,1
Mn2Sn,0
Li7Mn5O12,1
HgH9C3SI3,0
Y(FeGe)2,0
RbMgCl3,0
H4I3NO9,1
Pr(P3Os)4,0
CaPr(BiO3)2,1
Nb2CuCS2,1
EuAgGe,1
Y10W2O21,0
BaSrEuSeO6,1
NbCr2Re,1
LiSnPHO5,1
BaZnSn,0
Al2ZnS4,1
Sc2H10S3O17,1
La2Ti3O9,1
Ni3(BiS)2,1
TmSn3,0
Li2MnFe(BO3)2,1
Ba3MoN4,0
V2CN,1
Sr8Co3N8,1
Li2MnV5O12,1
LaPrAl4,1
In2HgSe4,0
ZrPt,0
Nb3S4,1
Rb2MgCu4H5(SO5)4,1
ZnAg,0
Ce3MnAlS7,0
NaTi2TlO6,1
TiHg6As4Cl7,0
Li2Sn5(PO4)4,1
CsPd2Cl5,0
CaPbI4,1
AgO2,1
BaLa2Fe2O5F4,1
Sr5Ca3Mn6(FeO12)2,1
Sm3Ge13Pt4,0
Th2Mn17C2,1
LiSb(PO3)4,1
Li5V2Ni5O12,1
Li7Mn2(CoO4)3,1
BaErCuS3,0
K3In(PO4)2,1
Nd5Te7MoCl3O23,1
Hg3TeBr4,0
VIr,0
Li7Mn4CoO12,1
SmGe2Ir,0
Nd2Pd2Pb,1
MnAl2SiO5,1
LuSeO3F,0
Ba(FeS2)2,1
Ce(SiAu)2,0
NaCuO,0
LiLaNdSbO6,1
NaLaZrTiO6,1
RbEu(WO4)2,1
Co3P4H8N2(O3F)4,1
BaNa2Pb,1
MnSn3,1
AgPbO2,1
Ba2UTiO6,1
Be2Co,1
Na2CrF4,0
Na2BeF4,0
Ca2W9O13,1
Li2CoO3,1
Pm2AgAu,1
Sm2O3,0
Cu11PdN4,1
Ba3NaCaY(C2O7)3,1
InH4S2NO8,1
Lu(AsO)2,1
Li4Ti2Nb3Cu3O16,1
FeS,1
Li(NiO2)2,1
Pt(NCl)4,0
Rb2PdBr6,0
P2PbO8,0
Sn3PO4F3,0
Mg3Si4,1
ZrCl3,0
Ba5Co4PtClO13,1
Er3Ga9Pt2,0
Ca2Ta2WO8,1
BaSrTbNbO6,1
HfSe3,0
BaSi23,1
Tb2Si3Pd,1
TlC,0
Gd3Co29(Si2B5)2,0
LiSbTe2,1
Re5(NiAs6)2,0
ZnCr2O4,1
Ca12FeCo7O24,1
Er(CuS)3,1
Pr2Te2O7,0
VPO5,0
CeEu2CrO6,1
Ta32Cu17O96,1
Sm3Cr,1
CrTe,1
ThPdO3,1
BaBi4(BrO3)2,0
Cr3Fe3GeAs2,1
ErPtF7,0
Ba2Ca3Tl2(CuO3)4,1
K6Na2Pt(WO6)6,0
Sr4Li2Ta2Al2N8O,0
Mn2NiO3,1
Mg2CdN2,1
NbFe3,1
CsHg,0
Pd3I,1
Si5Rh4,0
Sm3NbSe3O4,0
KMn2P2HO9,0
Ca2O3,1
SbXeO2F7,0
Al(HO)3,1
Sb3WC6O6F17,0
Na2PtO6,1
Li2Cr2Si4O11,1
Ti3C,1
Be(GaO2)2,1
Na3Ni2P2(CO7)2,1
LiV6O7F5,1
Eu2(AlAu2)3,0
Sr2DyCu2(BiO4)2,1
Cs2Sb2Pd,0
Mo(HO2)2,1
LiMnP2,1
LiVF6,1
K2NaVF6,0
In(HO)3,1
Na2MnP2O7,0
K2CeBr5,1
Sr5Ti4FeO15,1
Zr6Al2Co,0
RbLiMg6O7,1
BaMg6BiO8,1
Mg2Ti,1
Li3Co2O5,1
Ti2GaTc,1
HgSeO3,0
Ca4(PPd)5,0
NbTlO3,1
Mg3(InN2)2,1
Li7Mn2(CoO4)3,1
ZnBi3O7,1
V7O3,1
CoF3,1
CaMnN2,1
LiCu3(SiO3)2,1
NaMg3Si4HO12,1
HoTiFe11,1
RbB(CN)2,1
Si5Ir3,0
Dy6(Ga3Co)7,0
ZnC2S2(OF)2,1
BaSeO4,0
V(PO3)2,0
Zn(FeO2)4,1
Ba2Mg3Tl2(CuO3)4,1
CaTmMn2O6,1
LiGa2Pd,0
Cs2MoO4,0
CoSiW,1
Ti5As3,0
Li2V2OF5,1
TiZnNiP2O9,1
Nd10Se14O,0
KNbCl6,1
Zn2Ni3O5,1
Li2VH2OF5,1
MgInAg2,0
HoCu4Au,0
V8CuO20,1
LiMg,1
GeO2,1
H16PdC4S4(N4Cl)2,0
MnCrAs,1
Sr7CaTi3Mn5O24,1
NaMg6CoO8,1
PmNd3,1
SmCoGe3,1
AlPt3,0
Ce2InRh2,1
Pb12BrCl7O8,1
VCrO3,1
NbFeTc2,1
Li9Mn2Co5O16,1
Pr2Ge6Au,1
Cs3Sb,0
Na3Li(MoO7)2,0
Li2Co2P2O9,1
TmGaPd,0
Pu(CuSi)2,0
Li5(NbS2)7,1
YMo2O7F,0
RbCd(BO2)3,0
Y3SnC,0
FePO4,1
CaMg14Fe,1
Rb2Mo3SeO12,0
Zn2Sb3O8,1
Mo3(NO5)2,1
RbC2N3,1
Ba6Nb3HO14,1
Mn3Ni2P6WO24,1
K3NiO2,0
SrYb3,1
Nd2CuS2O,1
Pu2TcB6,0
Bi3Sb5Pb4O21,1
Al3Si3Pb2O13,0
BaCeEuZrO6,1
Ga2NiO4,1
Gd(BC)2,0
Sr(InTe2)2,1
CdAg2SnS4,1
Mn3O5F,1
BaSr7Co6(CuO12)2,1
CuO,1
H12OsC4NO4F,0
Te2Mo3W(SeS2)2,1
IrN2,1
Ga(PO3)3,0
Pr2Mg,1
K3Sm2(NO3)9,1
SrCa3(BrN)2,1
Ba5(SnS4)2,1
TiSi2C3N2Cl5,1
CoSnRh2,0
NaCdCuSe2,1
Li4Ti3Cu3(WO8)2,1
Nd13(B2O13)2,0
V6H4O13,1
CrSiOs2,1
Li4Ge5O12,0
DyCuSn,0
GaSiC4N,1
Cs2Mo3P3O17,1
Li2Cu3F8,1
Na3Ni2P2(CO7)2,1
Na3Au,1
Ba2V2O5,1
MnVP2(HO5)2,1
VSbO4,0
BH2CN,1
Y(Re2Si)2,0
K2Mo(OF)4,0
BaCaMg14,1
Ba(HO)2,1
Na3Ca10Mn7V12O48,1
MgTiNb2(PbO3)4,1
Mn3SnH,1
Li2CuAsO4,1
YbTiO3,1
Sm(FeO2)2,1
C4O3,1
Li5V3P8O29,1
Na3WN2,1
Sn2(SO4)3,1
Ca3AlAs3,0
SiAg8(SO2)2,0
Al3H36C12N3F4,1
Hg2MoO4,0
K4V2O7,0
Dy2Fe3Si5,0
TmAlAu,0
Zn(OF)2,1
Nd2Ru2O7,0
Sc2PdRh,1
TmSnPd2,0
Li2Fe(CO3)2,1
BaSe2,0
VRh3,1
Cu3As4(OF)6,1
Ca2ZnGa3,1
Er3AlN,1
Yb(BiS2)2,0
Sr2HfFeO6,1
CaBeAsO5,0
HoCl3,1
AuClO2,1
CaCo3O7,1
Pr(Al4Fe)2,0
Gd2ScNbO7,1
PuTe2,0
U2AsPNO19,1
Li2PbO3,1
Ta3CoS6,1
UTa2O7,1
TmSiPt2,0
DySnRu2,1
Li9Mn2Co5O16,1
Yb6Al43V4,1
LiCo2(SO4)3,1
Sr(SiPd)2,0
LiFe2(BO3)2,1
CuTe2PbO7,0
Li2MnF4,1
K(SnAu2)2,0
Ba2Sr2CaTi5O15,1
Tb2Al4NiGe2,0
Te4Mo3WSe4,1
Li(MoO3)3,0
BaHBrO,0
P3H2CN2Cl11,0
Mg3Ag2(GeO4)3,1
LiMn6(OF2)4,1
NaSrCoBiO6,1
Nd(FeAs3)4,1
Li3Tc,1
Pr3TaO7,0
Ca2Fe2Si5HO15,0
CsClO3,1
CoP2(H8O5)2,0
Ca2Mg,1
LiVF6,1
YWC2,0
Ce8Nd2O19,1
TiCrAgS4,1
K2AgRuF6,1
SrLiAl2B2O7,1
La3MoO7,0
Li4Mn3CuNi2(PO4)6,1
DyGe2Pt,0
La2CoSn4,1
Rb2InAgI6,1
Li7Mn4CoO12,1
In2TeO6,0
PC2S2N3,0
CrSb,0
Mn7SnN2,1
La3Ru,0
SrSnO3,0
KPb,0
Al(NO6)3,1
Pr2Ge5Ir3,0
LiInTe2,0
Ca2RuO4,0
LiV(CO3)2,1
Ba2W3O7,1
Ca3Mg,1
V3O8,1
NdBeCu4,1
InCu6ClO8,0
SbI3Cl8,0
LiAgF2,1
Eu2Pb2O7,0
I2O5,0
Mn2Ni(PO4)3,1
Li8Mn7Fe(BO3)8,1
NaNdZrTiO6,1
Li7Mn4CoO12,1
Ta5Sb4,0
Sb5IO7,1
UGaFe,0
Li2TiCo2O5,1
Ti3N2O3,1
Na2LiBiF6,1
In4GeS4,0
Ba2YbBiO6,0
Cs3SbF6,1
ZnAg3,1
Li2MgBi,1
AsH3CNOF9,0
Li2Ca3Be3Si3(O6F)2,0
Re3B,0
ErBi3,1
Th3Re,1
Li9Mn7O16,1
AsS,1
LiMn2(BO3)2,1
YAgO3,1
Li2CuN,1
Cs2LiNdCl6,1
LiFe3SiPO8,1
Nd(BRh)4,0
Li5La5(SiN3)4,0
Na6Fe2C4SO16,0
Cu3Ru,1
Na2Al2Si3(HO3)4,0
La3InS6,0
K3Y(BO3)2,0
PrSbO4,0
K10Hf3Mo12PbO48,1
Tm5Mg,1
V(SeO3)2,0
Ca2Ni3O8,1
UNb,1
Ho(Bi3O5)4,1
Rb2U2O7,0
MgTl2Pb16(Br9O4)2,1
Tc2P3,0
Li2Mn3F8,1
KC(NO2)3,0
H7NO6,1
CdGe(BiO3)2,0
Li2CdPt,1
TbH2C2SNO9,0
Na3NpO8,1
Mg4Si3,1
Cd3Si2Pb3O10,1
TaCr3(AgS4)2,1
Ba2AlInO5,0
SrMgHg2,1
U2Br2N,1
Sr3LiBiO6,1
KNa7V7MoO20,1
CaWO3,1
KV5Zn(H8O11)2,0
U2TiH3,1
Li7Mn10Cr6O32,1
Li2V3CoO8,1
MgScTl,1
Tl6TeO12,0
Li3MnCoO5,1
K4Eu(PSe4)2,0
MgCuN,1
Re3C14NO16,0
CsTl(SO5)2,0
MnBi,1
Na2ZnPHO5,0
Ba2NdBiO6,1
YB6,0
ThHg2,0
NpB6,0
LiV2(PO4)3,1
Li6V2O5F2,1
La3Ga5SiO14,1
Er2InAu2,0
Bi2O3,1
Na3VP8O23,0
Ag11Hg9,1
TiCo3(BO4)2,1
Sr7Ag3,0
V3Pb,0
CaCoMo2O7,1
Hf2MoPt,1
CsTeSe3,0
Lu2ZnIr,1
AcF3,1
Ce2H5,1
Sr3Au2,0
Mg14FeMo,1
TlSe,0
LiVOF4,1
Li2V2Sn(PO4)3,1
NaSrPrMnO6,1
Ba2Nd2Al3(B4O9)3,0
BaCu(SiO3)2,0
V3ZnP3O13,1
Ho2Mn(GeO3)4,1
Li6La3Nb2O12,1
Li2VO3F,1
Tb2Zn17,0
Sc5Ga3,0
RbMg14WO16,1
Ca(AuF6)2,0
Cs3BiF6,1
Fe3O5F,1
Y14(InRh)3,0
Ba,0
P3H30N7O12,0
LiFe2OF3,1
Li4Nb(TeO4)3,1
Ho2Mn3Sb3O14,1
Yb(AlGe)2,0
LiCoP2O7,1
MgV(Si2O5)2,1
SrLaMgTaO6,1
U5B4Rh15,1
Li7Ti2P7O24,1
MgSiO3,1
TeMoWSeS2,1
Al2ZnSe4,0
LiEu2RuO6,1
Fe7Si3(H4O9)2,1
BaYbCo4O7,0
FeOF,1
USe2NO8,0
BiOF3,1
Sm2MgIr,1
Sm2CdPd2,0
LiV4OF11,1
CeTlTe2,0
KSn4(PO4)3,0
Mg3Sb,1
AgH3BrN,0
Li8EuSn7,1
Li3Fe5(NiO6)2,1
CoMo,1
TiZnH12(OF)6,1
Mg4Si7,1
Rb3HoO3,1
SrCaTiMnO5,1
Li2MnV3O8,1
Ba5As3SO12,1
La3(ReO5)2,0
MgTi2,1
Ca4Al6WO16,0
LiFeP3(H7O8)2,1
K2NaFeF6,0
Li8CoO5F,1
CsMg14Co,1
YbCdHg2,1
W2SeS3,1
Li9Mn2Co5O16,1
LiTiP2O7,1
Tc3Mo,1
Th2Si3Pt,1
AlAgS2,0
NaYMg14O16,1
Na3P3N3O7,1
HfO2,0
Zn2CrWO6,1
Li4MnFe3(BO3)4,1
Ca5V3O13,1
Li2Mg,1
SiC,0
LiMg6CoO8,1
Eu2Se3,0
CdH2(BrO3)2,1
Sr2Zn3(AsO)2,1
MnH6(SO4)4,0
K2Ce(Si2O5)3,0
Hg5Br11N,0
Fe3CoBi4(AsO6)4,1
DyB2Ru,0
Mg6Si5,1
MgIn2,1
AgO2F,1
Y2ZnIn,1
Tb3Ir2,0
FeHO2,1
Cu2Se,1
Rb2HgSbI6,1
Br,1
Ni9S10,1
Lu(CrFe5)2,1
AgN,1
BaGeO3,0
PrY(Co3Ni2)2,1
Ba6MgNb2Ir(ClO6)2,1
Tm3(GePd)4,0
Ca(MoO2)4,1
FeH10N2OF5,0
V9InS12,1
ZrInNi4,0
Na2BHO3,0
Li4Zn(PS4)2,1
BaCdO3,1
LaGaBi2,0
Cs2HgAu,1
ZnCdAu2,1
Tm2AlNi2,0
TbCoSn,0
Sm2CdAu2,1
Cd(PbN)2,1
Li3Si2(NiO4)2,1
Na10SrSn12,0
Yb8Cl17,0
Na5Hf2F13,0
Li12CoNi3P4(CO7)4,1
Zn(CoN)2,1
In5B4Ir9,1
La2Sb4Ir3,0
Cs5(SO4)4,0
MgAg14(PbO3)6,1
K2RbPt,0
LiAuI4,0
ZrBeO3,1
La4Cu5As8,1
CrCoSi2,1
Ca3Al4Si8(ClO12)2,1
CaPd5,0
TiSi,1
RbNaSi2O5,0
LiMn9CdO10,1
Mg3Ge,0
LiSnP2O7,1
SnClF,0
PH14C4NO4,0
Li27Sb10,1
InPF3,1
RbInTe2,0
Ba4YCu(WO6)2,1
Cs2NaSbBr6,1
HfSeS,1
Mg3Si4,1
Li9Mn4(BO3)8,1
Li8AsO3,1
NaNbWO7,1
NaVPO5,0
SrLaMnCoO6,1
Sr3InNiO6,0
Tl3H,1
TeP2C6(NCl)2,1
Nb6SnS8,1
Na6TeP6(H2O5)6,0
Tm6WO12,1
Li7Mn7P6(O8F)3,1
Ba2Y(Cu2O3)2,0
Li9Mn2Co5O16,1
Gd3Cu3Sb4,0
Ca15Ni(IrO6)4,1
La2Sb3Au,1
Na3CaFe4(SiO3)8,1
Sn2N2O,1
K2SnOF6,0
SrSi,1
LiMnF3,1
Fe2P3O10,1
TlAgS,0
CuSeO5,0
BaSiPt,0
Li2CdCl4,1
B2CN,1
ZnGaPSe,1
K2PbO6,1
Ba2LiMn2O6,1
NbCl2O,1
Dy3Y5O12,1
Nd2Co2I,1
Na2Pd(SeO4)2,0
Na3Sr3GaSb4,1
Sr2NbSbO6,1
Ba2MgGe2,1
ErBiO3,1
Ho2CrSbO7,1
LuTaRu2,1
Mg2Si,1
NaDyTi2O6,1
Mg30NbFeO32,1
LiCuPO4,1
TiV2Os,1
Sr2YGaW2O7,1
Tm2NiGe6,1
SmCO4,0
Rb3H12N5,0
Sc2AlB2Ir5,1
CsMo(PO4)2,0
HfMgRh2,1
Li3MnV(PO4)3,1
Li4V(TeO4)3,1
K2NdN5O17,0
Mn2OF3,1
KLaEuSbO6,1
Ti4ZnO8,1
B5I,1
TlFeC3NO4,0
SiNi3W2,1
Ti2O3,1
Li2Fe3(BO3)3,1
MgH8C3(NO3)2,0
Si3Ge2(H3C)11,0
Cr(Mo3Se4)2,1
Tb3Ge5,0
NdEuHg2,1
NaSr6H17Pd2O17,1
Li3MnV(PO4)3,1
Li9Mn2Co5O16,1
Ca5Mg,1
Li3NbP3O11,1
Yb2Co17,0
VBP2H5NO9,0
Li2MnVP2(HO5)2,1
Li2FePCO7,1
In5SnSb3Te,1
Yb(HoSe2)2,1
Sr3CaCo2S2O5,1
KMg3AlSi3O11F,1
LiNdSn,0
Li3FeO3,1
Li24Mn11CrO36,1
Bi3Sb(WO6)2,1
K2Ti8O17,1
BaO,1
SmPRu2C,0
TlB5O12,1
MgGa3,1
Y2ZnOs,1
MnFe2(PO9)2,1
Tm2IrRu,1
Rb3SbF12,1
Na17Zr12Si11P7O72,1
GaI3,0
Th(NiSn)2,0
Ca2HoMn4BiO12,1
BSbO3,1
KSrZrBiO6,1
Mg2FeO4,1
Li2UN2,1
KNa2As,1
LiGd2In,1
Tb2ZnSb4,1
Ca(SnO2)2,1
Th(CrGe)2,0
Mn3OF6,1
Ti2CoS4,0
ZnAgAu2,1
RbPr(ClO)4,1
Mg30TiCuO32,1
Na3Pd,1
Pb2O3,1
Na3Mn2P2(CO7)2,1
RbMg6SbO8,1
Zr4Sn3,1
Cs9AlO4,0
Li7V7P6(O8F)3,1
KAs3(PbO3)4,1
K3Th,1
BaLa3Mn4O12,1
La2WO6,0
MgSi2,1
CaCo5SbO8,1
LiTiCoF6,1
La3Mg2MnS8,1
NaCa2Fe5(SiO3)8,0
MgHg5,1
Fe3Pb4ClO8,0
Mg2Si3,1
Th2Fe17H3,0
Sr4Nb2O9,1
YbCd6,1
Ca3Bi2(AsO6)2,1
V2ZnO4,1
NaLi5Fe2P2(CO7)2,1
SmMgCd2,1
Mg4SnGe,1
Te8Mo3W,1
Li4Mn3V2Cu3O16,1
Mg(HO)2,1
Cu18S11,1
Li9Mn7O16,1
NaLiMg30O31,1
Tb2Br2O,1
Cs3AuO2,0
Na3Sn,1
ScAlAu,0
CrBO3,0
CeSe2,1
Dy(BiO2)3,1
Sr(DyS2)2,0
Nb3S5,1
ZrN2,1
CeFeCo,1
CaHf8(N2O)4,1
V4OF11,1
Gd2Zr2O7,1
Cu9S5,0
Ag8GeS6,0
Rb4Co(PO4)6,0
CrH,1
Rb2MnV2(ClO3)2,1
Lu3AlN,1
Li2UWO7,1
Li9Cr3(WO4)7,1
CaMg,1
Ta2AlC,0
KLiHo2(MoO4)4,1
K2GaHgBr6,1
Fe2CuNiPt4,1
KV5Co(H8O11)2,0
GdVB4,0
Li4Cu3Sb(PO4)4,1
Ag2C4I3N,1
BaYMg6,1
MgTiO2,1
As4HN2(ClO3)2,1
MnCo3O8,1
NbReSi,0
SrLa2Mn2O7,1
Dy(CuSi)2,0
CBr4,0
CaU(MoO4)4,0
NaAl6Sb7(TeCl3)8,1
Sm5Sb3H,0
Nd5Rh4,0
Li3MnV(PO4)3,1
LiSn4(PO4)3,1
U3Al2Si3,0
TaVN2,1
Sc6N2O5,1
MgAg14(PbO3)6,1
Pr4RuI5,0
Li2FeSiCO7,1
Li4CrO5,1
SiSn3,1
Sm3SiS6Cl,0
Dy(InCu)6,1
RbB2SbO6,1
HoAlNi,0
MgH16C4S4N2(O4F3)4,0
Mg3B2P2(H9O10)2,0
Sr4Ca(SO4)4,1
Mg2ZnSb2,1
V6GeOs,1
NdB4ClO8,0
BaLi(B3O5)3,0
Nd4Mg2Ti3(Si2O11)2,1
Li7Mn3(WO8)2,1
NaMg3Si4O11F,1
ScAgSe2,0
Ba5V3ClO12,0
TiNbGaO6,1
NdSiOs2C,1
Li4MnCu3O8,1
Rb6Pb5Cl16,1
Ba(TbS2)2,0
Ce(MnCo2)4,1
Li9Mn2Co5O16,1
La(Ge2Rh3)2,0
ThP2O7,0
LiZn13,0
K2Na2Gd4Nb2O13,0
SrLiNb2O6F,1
Cd3As2,0
TmMn2,0
U(BO3)2,0
