formula,prediction,dens_score,peak_score,is_valid,predicted_e_above_hull,is_theoretical
Fe4MoRh,13.39738464,7.213913163,1.726279119,TRUE,0.032191411,0.999758482
Sm2TmCd,13.39704418,6.923149348,1.756155163,TRUE,0.014394656,1.00002265
H11C13N3,13.39632702,0.589487296,2.119487606,TRUE,0.087167487,0.999895394
Ba2CePm,13.39575291,1.024712196,2.107666383,TRUE,0.014759466,0.999657035
Li4Mn3Sn5O16,13.39546204,17.65412625,1.241156073,TRUE,0.019647852,1.000016093
Fe6Co6HS,13.39300823,10.71554662,1.537749689,TRUE,0.063100174,0.999991894
In2BO4,13.39212227,12.45315446,1.350394021,TRUE,0.012478635,0.985668361
YCdFeHg,13.39177608,15.18897412,1.365993104,TRUE,0.073835872,0.999422789
Cs3YO,13.39171982,1.168501943,2.246492645,TRUE,0.000333458,0.999995589
Sr4LiCa,13.39150238,1.618578288,2.125038628,TRUE,0.03647539,0.999245346
K3AlIn,13.39134026,1.209085231,2.105157075,TRUE,0.061637022,0.999915659
Na5Nd4Si4O17,13.39070415,7.227112165,1.773260519,TRUE,0.000127479,0.997313738
ScNbZn,13.39044285,13.6917181,1.453894372,TRUE,0.060737789,1.000137091
K3AsP,13.39020634,1.410101061,2.136933501,TRUE,0.000896394,1.000036478
NaGaFe4,13.38706112,9.678136385,1.589252056,TRUE,0.080899149,0.999952197
BaLiCaIn,13.38607025,4.867717007,2.009963189,TRUE,0.039154097,1.000021815
KAs3(PbO3)4,13.38537502,4.603145889,1.942274481,TRUE,9.04E-05,0.99987644
Sr2YbGa,13.38368893,10.00488308,1.646975143,TRUE,0.003216967,0.999955654
Li15SnGe(IO3)3,13.38098907,2.281457593,2.076253207,TRUE,0.020902708,0.999640644
Na3GaO,13.38046932,1.748797439,2.088169829,TRUE,0.001365542,0.999897361
MnZnAsO5,13.37956238,10.56921154,1.716674777,TRUE,0.020943984,1.000001907
Sm3Al5O12,13.37927151,11.30241306,1.486311928,TRUE,0.000120074,0.999361038
Li17GaGeIO11,13.37899494,10.93614969,1.593624773,TRUE,0.013747677,0.996060252
SrCaCrF7,13.37885571,9.593797969,1.675227265,TRUE,0.006562784,1.000625014
BaPmZr2,13.37777424,2.498317436,2.107135405,TRUE,0.000192121,0.999456167
Sr3LaV3O12,13.37547016,10.40792777,1.724555687,TRUE,0.05579894,1.000034332
Al12In3Ga17O48,13.37458038,5.724256048,1.832780975,TRUE,0.021030605,0.999957323
Np2BO4,13.37376499,20.76043687,0.974708596,TRUE,3.42E-05,1.000067472
MgTi2Nb2(PbO3)5,13.37200642,13.61443854,1.550618342,TRUE,0.047709256,0.999994755
CaY4Bi,13.37181473,1.440554589,2.077351176,TRUE,0.005487308,0.999796987
Li2FeNi(PO4)2,13.37135029,17.77088863,1.145279342,TRUE,0.001829505,0.999983668
KMgAs3F18,13.36974907,4.011170438,1.888610193,TRUE,0.0006385,0.997427166
LiAgCl4,13.36849022,15.85670266,1.190258733,TRUE,9.47E-05,0.999679267
MgH3Au,13.36769104,15.94182903,1.252808657,TRUE,0.021876708,0.99943167
Li17GaAsSe11Cl,13.36747265,4.039333065,1.866248854,TRUE,0.010890022,0.994061232
Dy2FeCu,13.36484432,3.361183259,2.070948864,TRUE,0.068928175,1.000056267
KNa4FeO4,13.36478329,1.51789665,2.164102683,TRUE,0.018037707,0.999614596
La6Al4Fe9P,13.36427689,8.514741579,1.617183703,TRUE,0.017217726,0.99943018
LiCdInAg,13.3642416,6.238431212,1.791556473,TRUE,0.024562493,0.967876911
Li2ScPCO7,13.3627739,9.184552623,1.614464206,TRUE,0.052515417,0.999869347
LiTiPO4F,13.36198425,17.47523522,1.160953897,TRUE,0.056293309,1.000875711
CaHf4Ta,13.3617506,2.301109338,2.069451825,TRUE,0.004286543,0.99968791
H144Pb20C24I65N24,13.36038876,8.32197718,1.631213472,TRUE,0.064982794,0.999919295
Gd2CdCu,13.35881996,4.347464365,1.852502127,TRUE,0.006626993,0.999837279
YbCdHg2,13.35811615,10.04868645,1.494623459,TRUE,6.97E-05,1.000045538
MgBiF5,13.35573006,4.581936454,1.926210011,TRUE,0.087349214,0.999691606
Li4VAs2O9,13.35503292,11.02405757,1.397793757,TRUE,0.045757785,1.000045657
Ba2AcDy,13.35404968,0.594750312,2.054226454,TRUE,0.004257426,1.000012517
Li17GaAsSe11I,13.3517189,3.728836133,2.074860143,TRUE,0.012090728,0.995062232
PmZr2O4,13.35160637,8.980711502,1.634061923,TRUE,0.072968513,1.000064015
YMg3B,13.35149765,5.276401502,1.79442713,TRUE,0.0035678,1.00022769
YHfMnZn,13.35132122,1.595900749,2.118815847,TRUE,0.01378721,0.997764349
Li3Mn(Si2O5)3,13.3509922,7.363754322,1.781523282,TRUE,0.061298095,1.00005579
MnRhBr4,13.3499794,8.014650963,1.814705947,TRUE,2.44E-05,0.999810815
CaTlAgSn,13.34909821,8.469749688,1.636251797,TRUE,0.034362212,1.000048399
PH6AuCI3,13.3482523,4.777382412,1.948489211,TRUE,0.032396644,0.996087313
Nb6Fe6S,13.34678364,6.594308778,1.84352052,TRUE,0.021755293,1.000211835
BaLi4O3,13.34652424,1.417911186,2.127504151,TRUE,0.091596052,0.99998343
GaAsH3,13.34540939,4.175614392,1.978620305,TRUE,0.030353859,1.000160336
H29C29N5,13.34357071,0.595015847,2.215225839,TRUE,0.071760401,1.000610709
K2RbPrV2O8,13.34333611,5.943991985,1.802080898,TRUE,5.43E-05,1.000513077
CaMg2(SO4)3,13.34329033,4.915457588,1.898931096,TRUE,0.000691146,1.000012994
KLa(WO4)2,13.34288311,20.34372594,0.907387125,TRUE,0.067697659,1.000753284
MgNbGa3,13.34174156,12.93508625,1.460671689,TRUE,0.001323655,1.000006437
MnFeSiO4,13.34085178,14.53558566,1.37637133,TRUE,0.014004886,1.000240326
Y6Zn6N,13.34056091,3.451293153,1.99471207,TRUE,0.002976343,0.999119282
Cr4OF11,13.34054852,13.06280213,1.447620552,TRUE,0.031317517,1.000017524
ZnFe2(PO4)2,13.34034634,9.588101602,1.610225131,TRUE,0.042681038,0.999811471
Ca4FeAg,13.34008694,0.92142536,2.193893032,TRUE,0.011150122,1.000012398
Ag5Cl24,13.33918381,3.300980897,1.921719944,TRUE,0.008629367,0.972651005
YZrZnFe,13.33917999,1.823391805,2.114632479,TRUE,0.054183006,0.998709917
AgH3I,13.33863068,12.39889474,1.49906556,TRUE,0.002945915,1.000070214
Sr2PrNbO6,13.33737278,10.61548827,1.527466583,TRUE,0.069766186,1.000029445
Li2Si2WO7,13.3361721,17.57416274,1.200777231,TRUE,0.046408236,0.999999762
Cs8Na4YHo3Cl24,13.33586884,6.657314509,1.765942933,TRUE,0.000213757,1.000041962
PmTlCu2,13.33448696,14.9705683,1.313171012,TRUE,0.003226295,1.000098825
Li14AlAs(ClO5)2,13.33397484,3.030828103,2.049919356,TRUE,0.0661093,0.998161674
Cu3Ru9S,13.33288574,8.897811005,1.5581781,TRUE,0.055322148,0.999742329
YbZnPb2,13.33196259,17.78007931,1.1549221,TRUE,0.000240877,1.000135899
BaCaGd2,13.3306942,11.45018118,1.474738298,TRUE,0.031724796,0.999885201
Mn2BeSi,13.32940865,14.05246659,1.297642738,TRUE,0.010695383,1.000037789
H7(C5N)3,13.32846832,1.306259887,2.169669443,TRUE,0.088413119,0.999689221
MnCo(BiO3)2,13.32454205,8.711943118,1.632193317,TRUE,0.030961975,1.000653028
Mg2TaMoO6,13.32419014,15.95233098,1.245564438,TRUE,0.076936968,1.000039101
Y2Mn17C3,13.32254314,4.684945912,1.858230782,TRUE,0.010268986,0.999947488
BiB4(HO3)3,13.32249546,3.720888553,2.075048135,TRUE,0.001218915,0.999667287
Li14GaP(BrO5)2,13.32012749,2.221258927,2.16359009,TRUE,0.042070672,0.996541262
La6Y6N,13.3185606,1.429512068,2.213245286,TRUE,0.020736679,1.000015974
Al2CoCl8,13.31815624,6.846123138,1.804224408,TRUE,0.011311844,1.000148654
RbSm2Tm,13.314147,2.017530854,2.080562784,TRUE,0.072421372,1.000018239
Al11In2Ga19O48,13.31345558,9.823050764,1.620708951,TRUE,0.030871138,1.000055313
LiGa3P2O11F3,13.31152058,4.049562221,2.009166725,TRUE,0.062904052,0.999420702
CaPmHg2,13.31066227,2.245912019,2.152326913,TRUE,8.91E-05,1.000001788
Li15GeP(ClO3)3,13.30980587,1.607130668,2.067886358,TRUE,0.033942729,0.999815702
BaLu2Mg,13.30709267,3.632628299,1.977301413,TRUE,0.049934477,0.999983191
Ba3CaLa,13.30664921,2.34344325,2.030214822,TRUE,0.016040444,0.999851108
Li16GeP(ClO5)2,13.30663204,1.094267484,2.086188402,TRUE,0.069098338,0.99901551
Li17AlGaSe11I,13.30502701,15.04314364,1.444626709,TRUE,0.013535261,0.997061253
YB3P,13.30415821,13.81103312,1.335546705,TRUE,7.25E-05,0.999931574
Li2CrNi(PO4)2,13.3028698,17.22251824,1.188401195,TRUE,0.034384966,0.999971628
GdFe2SiC,13.30235958,17.21795307,1.145259631,TRUE,0.000313789,1.000839353
Sr2ErCd,13.30137348,3.170186364,1.957147237,TRUE,0.006174996,0.999846339
TmMn2SiC,13.30072403,20.62662572,1.042120098,TRUE,7.80E-05,0.999596596
NbSnB3,13.29910946,10.48005687,1.59944206,TRUE,0.000266626,0.999577403
Li3Sn(BO2)5,13.29882813,9.818665463,1.545479348,TRUE,0.051106751,1.00000751
K2LuZr(PO4)3,13.29863834,9.075629077,1.585315885,TRUE,0.001666039,0.9999156
Fe6SiRh,13.2972765,10.41581811,1.691476296,TRUE,0.008192822,0.999881685
LiCrSiO4,13.29708958,14.12810727,1.507626623,TRUE,0.05809205,0.999968171
BSbSe,13.29649258,10.40357419,1.468972024,TRUE,0.066220857,1.000498295
LiLa8V8O32,13.29631996,10.42666972,1.482118036,TRUE,0.091587931,1.000011325
Ca8Al9Fe3Si12(HO13)4,13.29585171,14.51483131,1.282021114,TRUE,0.014087141,1.000062346
LiTmCu2,13.29393959,2.575922222,1.92569593,TRUE,0.000536531,0.999910951
YbErFe2,13.29301357,2.780367813,2.072341268,TRUE,0.023091629,1.000069022
SrYAl3O7,13.29271317,12.61385647,1.330500571,TRUE,0.020689279,0.999977887
Ca6Sn2NO,13.29226398,1.40328734,2.080448791,TRUE,0.007179245,1.000126362
CsHo2Zn,13.29140663,2.350663796,2.012960282,TRUE,0.009502947,1.00000596
Li4Ti2Mn4Cr3O18,13.29037762,10.95785036,1.552772054,TRUE,0.096959703,1.000014544
LiSbPHO5,13.28998375,7.262829567,1.696266857,TRUE,0.077173926,0.99998188
Mn2InCu4Sn,13.28963089,10.65908306,1.515601214,TRUE,0.089466348,0.999740839
CsBaGd2,13.28911686,5.44751253,1.822156553,TRUE,0.04598777,0.999845445
LiV2P2H5O11,13.28885746,4.268426786,1.936300638,TRUE,0.041009188,0.999842465
KB6P(H2O7)2,13.28852463,5.801083301,1.828008765,TRUE,0.000144556,1.000064373
CaErFe2,13.28457069,2.579321448,2.011717757,TRUE,0.026197135,1.000071764
Ba9La5Br33,13.28253269,9.556993661,1.610747162,TRUE,0.009438694,1.000043869
FeH96Au48ClO48,13.28147602,11.92866977,1.410980168,TRUE,0.023994997,0.995350122
LiSm2RuO6,13.2809763,7.904515555,1.784491235,TRUE,0.000155374,1.000025034
TiAlC3,13.2797327,12.57053966,1.424424607,TRUE,0.063466534,0.999817193
V2Zn(CuO4)2,13.27950096,15.98830201,1.274946129,TRUE,0.028962389,1.000058174
YFe3P,13.27899742,5.334719975,1.833086709,TRUE,0.009119391,1.000062585
BaNi4Rh,13.27728748,7.052063565,1.77096072,TRUE,0.00019677,0.987086952
Fe9H3Rh3C,13.27701378,12.02975606,1.616906579,TRUE,0.039780423,1.000089645
Li17AlAsIO11,13.27686214,4.135366558,1.889302641,TRUE,0.020431742,0.997228682
Li4Mn7(OF7)2,13.27481937,2.105000298,2.015464151,TRUE,0.073517837,0.999982774
KFe4Se,13.27431965,6.781798762,1.799981869,TRUE,0.083798051,1.000905752
K4BaMn,13.27402687,1.097000027,2.16515277,TRUE,0.000774205,0.999938846
Li3Mn4(BO3)4,13.27283859,7.982764462,1.702708232,TRUE,0.036695689,1.000016212
Li4VFe3O8,13.27271938,18.75786339,0.884141204,TRUE,0.093863361,0.999996364
BeFe7,13.27259636,9.658760516,1.526982123,TRUE,0.076474167,1.001292944
LaFe2Te,13.27232552,19.5296655,0.897777857,TRUE,0.097302176,0.999851525
NaBe2Tl3F8,13.27029896,5.394475323,1.81965654,TRUE,0.000109568,1.000965714
HfGaB3,13.26855755,15.16944198,1.272820718,TRUE,0.013568476,0.98354876
Li4Ga4P4O17F3,13.26822186,14.72260633,1.320103657,TRUE,0.05946923,0.999908924
PmEu2Ag,13.26765251,2.195854441,2.082688107,TRUE,0.002102017,1.000003815
Li17AlAsSe11I,13.2649765,2.744408651,1.98222386,TRUE,0.014358744,0.997755885
Li3SiBiBO7,13.26290798,16.58250007,1.228223535,TRUE,0.09181571,0.999989986
K3LaI,13.25832272,0.599731183,2.151598172,TRUE,0.002678335,1.000042677
Fe(HO)2,13.2579422,6.187716656,1.849873583,TRUE,0.010934517,1.000262618
EuErFe2,13.25751591,2.504866935,2.086797273,TRUE,0.03842324,1.000096083
Li3Y3ZrO8,13.25735092,14.9198635,1.231923759,TRUE,0.04531987,1.000076175
YbRePb2,13.25721836,6.847842975,1.793666847,TRUE,0.028219312,0.999884188
Li4Ti3Fe5O16,13.25684452,11.15550879,1.535556705,TRUE,0.081278734,0.99999547
BaCuB3,13.25493431,13.35569875,1.447538999,TRUE,0.001300052,0.975454509
Li3Fe4(BO3)4,13.25091839,14.929782,1.244215814,TRUE,0.027868256,1.000015974
H90Pt6Pb16C15(I16N5)3,13.25060368,3.092277837,1.913966702,TRUE,0.045609802,0.996681571
Li2Ti2MnNiO8,13.24935246,13.13167529,1.43436116,TRUE,0.021799326,0.999970555
RbSm2Mg,13.24828243,2.336351741,1.978324183,TRUE,0.098571822,1.000104666
Mg3Mn5(BO4)4,13.24825954,13.48680382,1.399431463,TRUE,3.23E-05,0.999971032
KSc(MoO4)2,13.24646759,7.157118534,1.769443501,TRUE,0.009734228,0.973947167
BaAlB3,13.24568367,10.99091998,1.523214119,TRUE,0.023565829,1.000049591
Ba2Cr2CuF14,13.2446022,18.26017771,1.009795095,TRUE,0.031199336,1.000118256
H96PtPb16C16I47N16,13.24419212,1.526122904,1.994718855,TRUE,0.045913428,0.998212159
BaSrCl,13.24384212,3.210686408,1.973472949,TRUE,0.009751678,1.000046372
YbMgPb2,13.24244595,11.69760997,1.388369433,TRUE,0.000219181,1.000098586
Sr4CaMn,13.24187088,0.587697225,2.190069283,TRUE,0.045930758,0.999920249
LaFe3Sb,13.24167442,5.386074266,1.766280713,TRUE,0.044662818,0.999917865
Gd2YTl,13.24040699,2.723838802,1.972708279,TRUE,0.023588523,1.000035048
Sr2YbPb,13.23931313,7.753815879,1.680301592,TRUE,-2.69E-05,1.000018477
Li2AcO4,13.23930836,8.963804563,1.583578003,TRUE,0.000810161,0.999228895
SrNdScO4,13.23649406,9.82860789,1.584044511,TRUE,0.041962489,0.999966979
Li2Mn2Fe(PO4)3,13.23627758,8.21462971,1.634124265,TRUE,0.080697238,1.000016212
BaTl4Mo,13.23563576,12.83534227,1.43490676,TRUE,0.014314368,0.999587297
Zn4BSe,13.23379803,12.7180435,1.405466613,TRUE,0.000505775,0.999740124
YCd4As,13.23354912,17.53570375,1.07260317,TRUE,0.003360838,1.000189304
Mn3Cr8N9,13.2324276,13.4843906,1.348162746,TRUE,0.092164114,1.000057101
LaGaB3,13.23190308,14.11224296,1.373847881,TRUE,0.008438587,0.999423146
BaCuN,13.22931385,14.40673484,1.324815981,TRUE,0.028992102,1.000708342
SrNdAlO4,13.22887897,10.98350368,1.511816237,TRUE,0.024387151,0.999920189
CuTeO4,13.22887707,9.414069806,1.5987335,TRUE,0.033484936,0.999991179
Ca4CuSe,13.22791004,0.829712659,2.123264132,TRUE,0.016476035,1.000159502
Mn3O2F5,13.22732544,14.40271325,1.353915477,TRUE,0.081780501,1.000064135
Ag3Pb9S,13.22671604,16.27085067,1.132806458,TRUE,0.039755911,0.999962568
CoH21C2N6Cl2O5,13.22669411,1.377373394,2.106277331,TRUE,0.058058634,1.000716925
YbLuCu2,13.22628593,2.024890988,2.041286097,TRUE,0.00298883,1.000112891
Sm2AgTe,13.2252512,3.492418071,1.968991599,TRUE,0.002835229,1.000054836
MgFeSiO4,13.22458267,15.47387204,1.246044205,TRUE,0.005019188,0.999923944
FeH96Au48BrO48,13.22347546,7.518576381,1.704708422,TRUE,0.024345458,0.994893193
TiTlWO5F,13.22182846,8.352613013,1.720937616,TRUE,0.000139147,0.999965072
TmMgCu2,13.22033024,6.288541964,1.787115203,TRUE,0.000926882,1.000074625
Gd2AlAg,13.22032928,2.610026126,2.035040136,TRUE,0.0002262,1.000045419
Li4Ti2Fe3Sn3O16,13.21822357,10.89957597,1.522745893,TRUE,0.061110504,0.999932528
LiFeOF,13.21790314,19.56425319,0.901560022,TRUE,0.088317424,0.9999035
Sm2ErAg,13.21514702,4.045437825,2.022187417,TRUE,0.015862554,1.000019312
Ba11La8In8Sn11O57,13.21394825,14.15762465,1.190181649,TRUE,0.031618208,1.000024915
K3TiAl,13.21346855,1.035441055,2.086053444,TRUE,-9.18E-06,0.999988198
Li4Fe7(PO4)6,13.21273232,10.28684656,1.697990767,TRUE,0.067797296,0.999948144
Zr2P3H4NO12,13.21272945,6.475577434,1.822940812,TRUE,0.000273511,0.999451637
Re3OF,13.2101717,5.875686899,1.85957505,TRUE,0.001155809,1.000120759
SrTl4B,13.20827579,9.29666649,1.64725872,TRUE,0.046179876,0.956670284
EuIBr,13.20708942,21.12038647,0.956909509,TRUE,0.014332235,0.982301235
VZnF6,13.20624638,14.98307112,1.222376859,TRUE,0.04465197,0.999870539
Li3Mo4P5O24,13.20564938,7.546918116,1.67751211,TRUE,0.035174504,1.000942349
Ba2GdPb,13.20444202,1.98263115,1.998184601,TRUE,8.25E-05,1.000078559
MgTaAl,13.20250893,7.066317923,1.731602003,TRUE,-3.67E-05,1.000123024
NbSnB4,13.20174313,15.33903126,1.282732722,TRUE,4.34E-05,1.000075579
GaCuBr4,13.20164204,17.58744856,1.038239441,TRUE,5.33E-05,0.99993962
Ba3GaBi,13.20141792,1.749404788,2.072232954,TRUE,-4.50E-05,1.000017643
Ga3Cu9H2C,13.19864559,16.23522612,1.230075846,TRUE,0.045288712,0.999631524
BaV4W,13.19778252,3.380791119,2.068051181,TRUE,0.002252623,0.999764264
NaFe4Rh,13.19626999,9.856385431,1.678853028,TRUE,0.043678746,0.999943018
PmFeCu2,13.19569969,10.91648651,1.5562676,TRUE,0.064016692,0.999884844
Al4In5Ga23O48,13.19544125,10.9740987,1.45215129,TRUE,0.022013947,0.999867201
Li4Fe3Co2Sb3O16,13.19543839,15.51836008,1.176914844,TRUE,0.09474273,1.000013113
LaFeHgPb,13.19364357,5.830212705,1.820717076,TRUE,0.085263625,1.000440359
Gd2CdHg,13.19343376,1.986707899,2.033381739,TRUE,0.016701967,1.000087738
Li14AlAs(Se5Cl)2,13.19313049,2.941722397,2.035412667,TRUE,0.015501127,0.997937918
Sm2YHg,13.19198227,4.675543808,1.971491594,TRUE,0.018781334,1.000006437
H5BrO2,13.19196129,2.732608963,2.013360077,TRUE,0.005921721,0.992938995
Na2TlAs,13.19148445,4.977059425,1.854616985,TRUE,0.000147954,1.000050187
CaTaCo6,13.19090748,14.70831779,1.195264624,TRUE,0.011270508,0.999886632
Li2MnV2O6,13.19062805,7.601557538,1.731722756,TRUE,0.091991141,1.000108838
Mn3V2Co3O16,13.1870079,15.70369627,1.266381101,TRUE,0.076728068,1.00000906
NaSnPCO7,13.18648815,11.8817793,1.547563275,TRUE,0.026129559,0.999970317
LaSm2Hg,13.18618393,5.97428386,1.776369952,TRUE,0.062125012,1.000008821
Li5Co2Cu2(PO4)4,13.18592453,15.19801963,1.317216747,TRUE,0.068057917,0.99998188
Ca9Co(PO4)7,13.18583202,19.36739832,1.043515796,TRUE,0.004237145,0.984815717
Li2TiMn2NiO8,13.18397713,8.724153127,1.641548896,TRUE,0.023958117,0.999987245
K4BaTi,13.17796803,1.427949703,2.116367517,TRUE,0.001573905,0.999572396
Na4Al3Si3HO13,13.1775322,11.15127102,1.495862007,TRUE,0.000122815,1.000047922
NdGd2Tl,13.17743778,4.545126782,1.800050337,TRUE,0.019588202,1.000045538
CoAgPO4,13.17727757,12.83637098,1.373089521,TRUE,0.010432601,0.996756196
Li2VBPO7,13.17508698,9.541564171,1.60143286,TRUE,0.093721852,0.999905825
Li4Ti4V5O18,13.17320156,15.93806243,1.123192488,TRUE,0.068454929,0.999890566
Li2Fe2P2O9,13.17230606,15.07665611,1.196124531,TRUE,0.094530761,0.999237716
Li17AlGaSe11Cl,13.16888332,1.498458042,2.04526771,TRUE,0.011692896,0.995727956
K6Mo6C5Se8N5,13.16674328,11.4864282,1.50021572,TRUE,0.070408843,1.000123858
Ba2ScOsO6,13.16524506,12.89909074,1.429315251,TRUE,7.44E-05,0.959241986
DyFe2Co2B,13.16477299,5.539624735,1.824115006,TRUE,0.008828178,1.000086188
Na4Co2C4SO16,13.16318703,18.76420766,1.102677803,TRUE,0.075134084,1.00004673
Na3Fe2P(CO4)4,13.15959358,13.61679661,1.370609866,TRUE,0.086209513,1.000193596
Sm2HfCu,13.15587234,1.13678921,2.147850602,TRUE,0.009006098,0.999996305
Li2NiPCO7,13.15456486,12.76860166,1.361092283,TRUE,0.036929682,0.999994278
LiCu4(PO4)3,13.1532011,12.14581173,1.431557459,TRUE,0.067223981,0.999904573
Li4Cr2Co3Sb3O16,13.1515646,8.565286713,1.592992808,TRUE,0.096144982,1.000015974
RbCa3Ag,13.15013123,0.553436618,2.17954838,TRUE,0.001480371,0.999922752
Li4Ti3Ni3(WO8)2,13.14940262,10.02186451,1.506183862,TRUE,0.025588304,1.00000596
Li2Mn2P4H3O16,13.14729404,12.08752824,1.385598916,TRUE,0.067006961,1.00001049
CaCo4Bi,13.14603233,9.783611962,1.650612245,TRUE,0.065242603,0.999383807
Lu2TlZn,13.14530182,2.479044112,2.010948833,TRUE,0.023064882,1.000054598
Rb3AlGa,13.14461327,2.466424477,2.033464378,TRUE,0.000177786,1.000067711
Li4Ti3Cr3(NiO8)2,13.14459896,11.18911939,1.512541651,TRUE,0.077168368,0.999990821
Nd3Lu2(GaO4)3,13.14402008,13.48468077,1.296318582,TRUE,7.93E-05,0.999990821
Ba2AlCo2F11,13.14275742,9.136864672,1.642994037,TRUE,0.032617614,0.999912143
H6C6N,13.14203835,0.847465438,2.095313608,TRUE,0.047785863,1.000433087
Ti4(CuO4)3,13.14196014,17.93124887,1.132828821,TRUE,0.057845175,0.999988794
Ca4ZrSb,13.14179802,0.839676336,2.120694873,TRUE,0.050337166,1.0001508
MgAgCl2,13.14104176,11.50707967,1.410712886,TRUE,0.001831636,0.999944925
Li2V(CO3)2,13.13918304,15.53053915,1.154332828,TRUE,0.075292103,1.000042319
K3YV,13.13862896,1.230354254,2.118288566,TRUE,-0.000123546,0.999966264
AgPO4,13.13834381,6.357390264,1.785644039,TRUE,0.029744253,0.999086022
Li15Sn2(IO3)3,13.1381216,1.475967572,2.176173591,TRUE,0.068794414,0.999998927
LiZr4(NCl)4,13.13802624,12.72541712,1.524762926,TRUE,0.093289852,0.99919045
K4TiW,13.13612652,1.272761424,2.068649555,TRUE,0.000505015,1.000047922
CsK3P,13.135952,1.02858631,2.057347047,TRUE,0.016556695,0.999970436
WO2F,13.13158894,11.76072102,1.397525866,TRUE,0.052755594,0.999977708
Li5V4(PO4)6,13.13042927,11.01691184,1.408820421,TRUE,0.018175483,1.000127912
Np(SnO2)2,13.13037014,16.8432022,1.080618063,TRUE,7.72E-05,0.999970675
BaSm2V,13.1285429,1.140590151,2.057032576,TRUE,0.075502634,0.999863982
Li2Mn3NbO8,13.12673569,14.66462784,1.180030209,TRUE,0.047740057,0.999946892
CaCo4Rh,13.12551403,3.333287929,1.960510976,TRUE,0.024762079,1.000139952
Sm2Be2SiO7,13.12383842,17.34419926,1.182196369,TRUE,0.000103921,0.959367156
Li14AlAs(BrO5)2,13.12319946,1.313546999,2.048387665,TRUE,0.098410264,0.99776423
Ba3La2Ti3Cr2O15,13.12300014,8.352611019,1.664626589,TRUE,0.027961776,1.000054598
Li3V2(CO3)4,13.1223793,9.473684311,1.581698131,TRUE,0.077702485,1.000013351
Na8Al6Si6BrClO24,13.1223135,9.909425812,1.528968044,TRUE,0.001122579,1.000055552
Li17GaAsSe11F,13.11935329,4.149214598,1.858365424,TRUE,0.012582883,0.995722651
Mg4NbIn,13.11896706,10.73354712,1.512797469,TRUE,0.067485504,1.000161886
BaInGeH,13.11881542,12.14587092,1.433998031,TRUE,4.85E-05,0.955041409
Li17AlPSe11Cl,13.1186161,3.694040212,1.922678191,TRUE,0.015094668,0.997058749
NaHF2,13.11854458,8.979564381,1.749456115,TRUE,0.085620731,0.960192859
CaFeOs4,13.11772633,3.13172441,2.065220955,TRUE,0.016778782,0.999845147
YbTmFe2,13.117383,1.220537274,2.060423773,TRUE,0.047903463,1.00004518
NaFe2Sb,13.11723804,10.33447169,1.543380625,TRUE,0.010810509,1.000036478
Li14AlAs(IO5)2,13.11671448,3.869859546,2.019281379,TRUE,0.080740184,0.998182774
Na3MgSi,13.11404896,0.662747524,2.218277488,TRUE,0.005186528,0.997823536
Sm2NiO4,13.1125946,14.64502373,1.216779508,TRUE,0.082048759,1.001019001
Ba2GdZn,13.11229801,1.434820446,2.07270016,TRUE,-8.21E-05,0.999682069
Al2InGa5O12,13.11226559,10.54133261,1.543821086,TRUE,0.01081349,1.000072956
Mn2FeAg2(PO4)3,13.11168575,7.593168616,1.721264743,TRUE,0.011285931,1.000002265
Nd2ZnPb,13.10836124,2.212229231,2.071091947,TRUE,0.023451716,1.000016928
K2HfO4,13.1075716,7.805058624,1.730783712,TRUE,0.002048135,0.997374415
Li3V4O5F7,13.1071291,11.16895504,1.409303775,TRUE,0.096527375,0.999982774
